NAME	cluster dominant cell type	supercluster for LDSC-SEG	X	Y
1940	neutrophil	neutrophil	-7.66918150423591	-1.714074843445416
1941	neutrophil	neutrophil	-7.047781636125711	-0.862790218126955
1942	neutrophil	neutrophil	-6.459124588982419	-0.35571303736736803
1943	neutrophil	neutrophil	-8.174932651870733	-2.5955633526496067
1944	neutrophil	neutrophil	-7.226801091657521	-1.0752566846269525
1945	neutrophil	neutrophil	-6.78452335991859	-0.6270666014861792
1946	neutrophil	neutrophil	-7.581338724502693	-1.5426282300584728
1947	neutrophil	neutrophil	-6.37306781490278	-0.2851978978891143
1948	neutrophil	neutrophil	-8.248147283431363	-2.7010370382694013
1949	neutrophil	neutrophil	-7.740922091740351	-1.7794683151072639
1950	prostate cancer cell	prostate cancer	2.1775408310217537	6.65176411044745
1951	prostate cancer cell	prostate cancer	4.21515013564584	6.833870796749688
1952	CD4+ T cell	NK/T	-8.889553815603234	-4.935694680863275
1953	prostate cancer cell	prostate cancer	2.2159719020365922	6.763835266507602
1954	erythroid cell	erythroid	-13.559386617591864	-1.2697591973227431
1955	erythroid cell	erythroid	-17.401476430054913	-0.5666068946700024
1956	erythroid cell	erythroid	-13.918933496632487	-1.255838960281968
1957	erythroid cell	erythroid	-18.062990076638926	0.9027432866873037
1958	erythroid cell	erythroid	-18.016094936880208	1.1202443927415033
1959	erythroid cell	erythroid	-14.112793079833203	-1.1479278344438215
1960	erythroid cell	erythroid	-17.45605011281219	-0.45491525780750675
1961	erythroid cell	erythroid	-17.939864571393198	0.45395756940070386
1962	erythroid cell	erythroid	-18.005077174262833	0.592004780971104
1963	erythroid cell	erythroid	-17.952169958083044	0.9406576922519236
1964	erythroid cell	erythroid	-14.173156481592207	-1.4104213690608167
1965	erythroid cell	erythroid	-17.77043038500275	0.31469092899206985
1966	erythroid cell	erythroid	-13.571338031409507	-1.2230512799506503
1967	erythroid cell	erythroid	-17.96391064648356	0.817427090014057
1968	erythroid cell	erythroid	-17.810842390723796	0.9057344555128539
1969	erythroid cell	erythroid	-13.660442516632598	-1.3737049968813269
1970	erythroid cell	erythroid	-13.538959640603501	-1.20731745705551
1971	erythroid cell	erythroid	-14.052621068675643	-1.4255757500507376
1972	erythroid cell	erythroid	-17.271593230477592	-0.6730228291441577
1973	erythroid cell	erythroid	-13.799678231801964	-0.925112560807419
1974	erythroid cell	erythroid	-17.97482135221907	1.071866478838019
1975	erythroid cell	erythroid	-16.927705400436743	-0.9142732400565667
1976	erythroid cell	erythroid	-17.632828802521257	-0.21520771150494666
1977	erythroid cell	erythroid	-17.78030581733626	0.3037803961085206
1978	erythroid cell	erythroid	-16.06811639158147	-1.3534964634902482
1979	erythroid cell	erythroid	-17.867085168307817	0.44379856136704676
1980	erythroid cell	erythroid	-17.951447457159336	0.8321882250317576
1981	erythroid cell	erythroid	-13.466354709993816	-1.2624830833593745
1982	erythroid cell	erythroid	-17.787088153178516	-0.37524911236330105
1983	erythroid cell	erythroid	-17.897502863922675	0.7183786459439139
1984	erythroid cell	erythroid	-14.872098166538608	-1.3183400612898335
1985	erythroid cell	erythroid	-13.554206304246033	-1.1233221207050326
1986	erythroid cell	erythroid	-17.86395810098992	0.20867297830482445
1987	erythroid cell	erythroid	-17.688625490587096	0.2716869569260283
1988	erythroid cell	erythroid	-16.95647014629318	-0.9614164117395716
1989	erythroid cell	erythroid	-15.717794828184232	-1.5032593269473626
1990	erythroid cell	erythroid	-17.975828713210944	1.0594402430649947
1991	erythroid cell	erythroid	-13.552661054001117	-1.4422763696340268
1992	erythroid cell	erythroid	-17.345399934439754	-0.44866883403442037
1993	erythroid cell	erythroid	-17.971552973670484	0.6574512307934954
1994	erythroid cell	erythroid	-17.46807660086181	-0.5168226029161567
1995	erythroid cell	erythroid	-16.64983060520357	-1.1127757086032255
1996	erythroid cell	erythroid	-17.81423405402589	0.7496048349899862
1997	erythroid cell	erythroid	-17.031508193009362	-0.8479008538335646
1998	erythroid cell	erythroid	-16.4650580044174	-1.2026583470179526
1999	erythroid cell	erythroid	-17.690524727628283	-0.21599057973947455
2000	erythroid cell	erythroid	-14.71939187908884	-1.3654440486430248
2001	erythroid cell	erythroid	-13.433553183406296	-1.358384483529671
2002	erythroid cell	erythroid	-13.604018672403988	-1.4163474194424877
2003	erythroid cell	erythroid	-14.735130032517269	-1.3879527673922107
2004	erythroid cell	erythroid	-13.741596882148263	-1.2693351617310302
2005	erythroid cell	erythroid	-13.482119180621964	-1.2889204376634782
2006	erythroid cell	erythroid	-17.027864953159906	-0.8480766757453501
2007	erythroid cell	erythroid	-16.27069934772504	-1.3159642661415936
2008	erythroid cell	erythroid	-17.427564910331704	-0.5092035428447839
2009	erythroid cell	erythroid	-13.703780619620632	-1.1522455016623494
2010	erythroid cell	erythroid	-14.78427124206534	-1.4017920246219726
2011	erythroid cell	erythroid	-15.004419544077571	-1.4095136040518097
2012	erythroid cell	erythroid	-13.79784078891229	-1.451953484722508
2013	erythroid cell	erythroid	-14.31137039750899	-1.5123848371471145
2014	erythroid cell	erythroid	-17.93810211250611	0.663934874230685
2015	erythroid cell	erythroid	-13.594230886746386	-1.2608421926778315
2016	erythroid cell	erythroid	-14.329729326970238	-0.9969945663928652
2017	erythroid cell	erythroid	-13.545260345028442	-1.4501724365637227
2018	erythroid cell	erythroid	-13.479562821945162	-1.2948279668607507
2019	erythroid cell	erythroid	-14.083862735135519	-1.4852041388263222
2020	erythroid cell	erythroid	-13.521706784249911	-1.3530607555576621
2021	erythroid cell	erythroid	-17.17455031232453	-0.7839252929678366
2022	erythroid cell	erythroid	-17.950024924956907	1.069886184225667
2023	erythroid cell	erythroid	-13.483026658613086	-1.2408891040202372
2024	erythroid cell	erythroid	-17.687729871154	-0.48180341135953864
2025	erythroid cell	erythroid	-14.892762646998756	-1.3166633439689022
2026	erythroid cell	erythroid	-13.828697094413235	-1.5250684906059335
2027	erythroid cell	erythroid	-15.745701586115924	-1.339283340233743
2028	erythroid cell	erythroid	-16.249263041561555	-1.1830593822131512
2029	erythroid cell	erythroid	-17.35906242273751	-0.2565569058157575
2030	erythroid cell	erythroid	-17.795531753907706	0.3160668159993689
2031	erythroid cell	erythroid	-16.864535400319884	-0.9599435187321912
2032	erythroid cell	erythroid	-17.175508198338132	-0.7018829528907545
2033	erythroid cell	erythroid	-17.309078100440637	-0.37642905080752165
2034	erythroid cell	erythroid	-17.31701954158075	-0.5137092851383045
2035	erythroid cell	erythroid	-17.457947227099915	-0.308075031210701
2036	erythroid cell	erythroid	-17.806249661638173	0.8740085206239026
2037	erythroid cell	erythroid	-17.891576876776448	0.591138721565494
2038	erythroid cell	erythroid	-16.19895056858848	-1.3158861630321392
2039	erythroid cell	erythroid	-16.007303676236713	-1.3247849524374065
2040	erythroid cell	erythroid	-17.490672976993366	-0.4584269744855757
2041	erythroid cell	erythroid	-15.928034826912073	-1.3951191858484084
2042	erythroid cell	erythroid	-15.33037578715184	-1.4084779317630416
2043	erythroid cell	erythroid	-15.593763273267754	-1.2875746453358468
2044	erythroid cell	erythroid	-14.466040655086674	-1.112810870342848
2045	erythroid cell	erythroid	-15.774152849993634	-1.469053131621396
2046	erythroid cell	erythroid	-15.842202304424514	-1.5197133016453592
2047	erythroid cell	erythroid	-17.807064599124683	0.17585148897502512
2048	erythroid cell	erythroid	-16.96140927347818	-0.8770230206239922
2049	erythroid cell	erythroid	-17.259066574907518	-0.6415970495346632
2050	erythroid cell	erythroid	-15.237159918856623	-1.3440150625421268
2051	erythroid cell	erythroid	-15.747881320901307	-1.385574500689221
2052	erythroid cell	erythroid	-17.334183965635326	-0.49124221305913973
2053	erythroid cell	erythroid	-17.845030508710682	0.4036667617871792
2054	erythroid cell	erythroid	-17.583895841262635	-0.03670790751412234
2055	erythroid cell	erythroid	-15.970154101765303	-1.365887541136259
2056	erythroid cell	erythroid	-15.803661162777388	-1.4399700777286033
2057	erythroid cell	erythroid	-17.882782108039077	0.47119306777466297
2058	erythroid cell	erythroid	-17.741563344003602	0.4112546922313931
2059	erythroid cell	erythroid	-15.376868018167139	-1.3584988907856155
2060	erythroid cell	erythroid	-18.024734995811006	0.8196596086521817
2061	erythroid cell	erythroid	-17.78295908245202	0.23025352088633744
2062	erythroid cell	erythroid	-17.215854183017672	-0.6770953524240491
2063	erythroid cell	erythroid	-17.487712594205934	-0.39431703472584245
2064	erythroid cell	erythroid	-17.657084607955714	-0.27890142478876423
2065	erythroid cell	erythroid	-17.584790607852984	-0.19063778225574057
2066	erythroid cell	erythroid	-17.897038813547592	0.9462140352667254
2067	erythroid cell	erythroid	-15.488909102354341	-1.3433413983992206
2068	erythroid cell	erythroid	-16.542859364705137	-1.183497154649178
2069	erythroid cell	erythroid	-16.591246960794162	-1.1752703180029282
2070	erythroid cell	erythroid	-15.905742661063936	-1.395894733479052
2071	erythroid cell	erythroid	-14.917284991437011	-1.232292970385004
2072	erythroid cell	erythroid	-17.709620941732368	0.037660477441925355
2073	erythroid cell	erythroid	-17.56022894320154	-0.18061427157440213
2074	erythroid cell	erythroid	-16.742919373831864	-1.0570251801215713
2075	erythroid cell	erythroid	-18.029284577629483	0.7863431512368071
2076	erythroid cell	erythroid	-17.94544100913151	0.9779663547885531
2077	erythroid cell	erythroid	-15.28702739845802	-1.267876385885792
2078	erythroid cell	erythroid	-17.684712642342635	-0.020031440881654428
2079	erythroid cell	erythroid	-15.509636240752897	-1.3248709424957594
2080	erythroid cell	erythroid	-17.756314960023374	0.04763216558480288
2081	erythroid cell	erythroid	-17.687562953916732	-0.19263406730753374
2082	erythroid cell	erythroid	-16.265361277018865	-1.3246081993339494
2083	erythroid cell	erythroid	-15.678914361219439	-1.3244850685416742
2084	erythroid cell	erythroid	-17.27116695488215	-0.36209113333495946
2085	erythroid cell	erythroid	-17.61933512243965	-0.17257653073245982
2086	erythroid cell	erythroid	-15.789440739138053	-1.423965321197784
2087	erythroid cell	erythroid	-17.488668536455787	-0.4125932997508661
2088	erythroid cell	erythroid	-17.07750176402195	-0.7604793663179807
2089	erythroid cell	erythroid	-17.601199422052034	-0.2932121204057694
2090	erythroid cell	erythroid	-15.27282090579916	-1.2468595442558188
2091	erythroid cell	erythroid	-17.611923784335662	0.05584804821914635
2092	erythroid cell	erythroid	-17.627147315976046	0.04673414045034052
2093	erythroid cell	erythroid	-17.973477394998138	0.9066792173875027
2094	erythroid cell	erythroid	-15.487021529261431	-1.3714505883077237
2095	erythroid cell	erythroid	-17.8551817937935	0.8090709941866843
2096	erythroid cell	erythroid	-16.7219926618491	-1.055723573323362
2097	erythroid cell	erythroid	-17.136376476909533	-0.48704305889533017
2098	erythroid cell	erythroid	-16.769499051551605	-1.0282029492270626
2099	erythroid cell	erythroid	-17.76843222875517	-0.10831753237677422
2100	erythroid cell	erythroid	-15.655071696014318	-1.4211028382602138
2101	erythroid cell	erythroid	-17.611956305159225	-0.2678609954811637
2102	erythroid cell	erythroid	-14.59187048016342	-1.221896984489613
2103	erythroid cell	erythroid	-16.133215189475838	-1.3377329967499212
2104	erythroid cell	erythroid	-13.602995999930963	-1.135711396218583
2105	erythroid cell	erythroid	-15.964886397683152	-1.3819379491070034
2106	erythroid cell	erythroid	-14.286003457892443	-1.183965720813292
2107	erythroid cell	erythroid	-17.48495064940868	-0.5065348891107694
2108	erythroid cell	erythroid	-13.794367093148502	-1.0271146364198032
2109	erythroid cell	erythroid	-13.776643166083225	-1.0625809659241916
2110	erythroid cell	erythroid	-15.334242641621758	-1.4240805374979313
2111	erythroid cell	erythroid	-17.952090384914033	0.9668939152694396
2112	erythroid cell	erythroid	-14.318454170343005	-1.1919279442067148
2113	erythroid cell	erythroid	-16.25695619971302	-1.2747432963964151
2114	erythroid cell	erythroid	-14.56559756411759	-1.3014514423605559
2115	erythroid cell	erythroid	-15.965593684403	-1.4007607060542902
2116	erythroid cell	erythroid	-13.961454607073884	-0.9550643613693351
2117	erythroid cell	erythroid	-13.854193478108412	-1.3200554510612612
2118	erythroid cell	erythroid	-14.910651127122987	-1.3237020269945114
2119	erythroid cell	erythroid	-15.190492880357874	-1.422319730778868
2120	erythroid cell	erythroid	-14.932165005294406	-1.299657831328898
2121	erythroid cell	erythroid	-14.240433101938763	-0.9662812269901955
2122	erythroid cell	erythroid	-13.88364760313694	-0.934612852812402
2123	erythroid cell	erythroid	-13.831938093916548	-1.494702467199422
2124	erythroid cell	erythroid	-17.32806923128558	-0.544882056591959
2125	erythroid cell	erythroid	-14.322634513784903	-1.081825821934684
2126	erythroid cell	erythroid	-14.48798210359943	-1.0578891915513007
2127	erythroid cell	erythroid	-13.781918575714995	-1.03367147989321
2128	erythroid cell	erythroid	-15.065186811123562	-1.3295944414793617
2129	erythroid cell	erythroid	-14.39006010397234	-1.0118763284138552
2130	erythroid cell	erythroid	-14.308002023701548	-1.0250586287192924
2131	erythroid cell	erythroid	-13.974350246104027	-0.9235630850556478
2132	erythroid cell	erythroid	-13.913025344580214	-1.3038141202159548
2133	erythroid cell	erythroid	-13.606593780631405	-1.023434013230676
2134	erythroid cell	erythroid	-14.060382397087599	-0.9395653911316665
2135	erythroid cell	erythroid	-14.3087411404833	-1.0404981192318212
2136	erythroid cell	erythroid	-14.333650174944609	-0.9361898485309059
2137	erythroid cell	erythroid	-14.196828277033047	-1.1130464146988923
2138	erythroid cell	erythroid	-14.305685845848386	-1.0404920437471439
2139	erythroid cell	erythroid	-14.360113758465399	-1.2880401067140923
2140	erythroid cell	erythroid	-14.131927793013714	-1.1794785327120507
2141	erythroid cell	erythroid	-15.05477091259442	-1.403553807261348
2142	erythroid cell	erythroid	-5.81590778698439	-11.567709030713859
2143	erythroid cell	erythroid	-17.81142929062581	0.7647677569363225
2144	erythroid cell	erythroid	-17.039745390087937	-0.8471071588739587
2145	erythroid cell	erythroid	-17.710016328528578	0.19612212814813645
2146	erythroid cell	erythroid	-17.024042798076803	-0.8184224487660491
2147	erythroid cell	erythroid	-17.916948030949623	0.9780416044952807
2148	erythroid cell	erythroid	-17.01457579776154	-0.8327641567007544
2149	erythroid cell	erythroid	-15.570378833002932	-1.3877002047507683
2150	erythroid cell	erythroid	-17.504020746418547	-0.38453787694413766
2151	erythroid cell	erythroid	-16.58188011851548	-1.190497164841838
2152	erythroid cell	erythroid	-15.745851112273543	-1.5146592902998268
2153	erythroid cell	erythroid	-16.68263826893401	-0.8271993838804081
2154	erythroid cell	erythroid	-16.205281817519513	-1.3358138480698247
2155	erythroid cell	erythroid	-17.731391203590753	-0.4744684986012827
2156	erythroid cell	erythroid	-15.658888057697459	-1.2837916244050203
2157	erythroid cell	erythroid	-17.52881973654569	-0.4582338513672144
2158	erythroid cell	erythroid	-17.62598073702002	-0.12523342933878
2159	erythroid cell	erythroid	-17.622872205740325	-0.30422587753925945
2160	erythroid cell	erythroid	-17.474832947813763	-0.5565765343834409
2161	erythroid cell	erythroid	-17.611878159250992	-0.054088251756886585
2162	erythroid cell	erythroid	-16.85290264403928	-0.9686366020723505
2163	erythroid cell	erythroid	-17.282637213863808	-0.6973279723585428
2164	erythroid cell	erythroid	-15.606871087195376	-1.4286038757529091
2165	erythroid cell	erythroid	-15.387140108879306	-1.3850248564727348
2166	erythroid cell	erythroid	-17.330405304020594	-0.6017098037739028
2167	erythroid cell	erythroid	-15.644387348313337	-1.4365301493737805
2168	erythroid cell	erythroid	-16.960262769756486	-0.8002955943409695
2169	erythroid cell	erythroid	-18.044279474370104	0.7719227175205976
